CG5604,CG5604-PA-8130,522
JhI-1,JhI-1-PB-1282,10
msl-1,msl-1-PA-2916,14
CD98hc,CD98hc-PA-1612,874
Wnt5,Wnt5-PA-1443,2
CG6659,CG6659-PA-2260,7
Pcmt,Pcmt-PA-402,10
alpha4GT1,alpha4GT1-PA-867,51
CG6607,CG6607-PA-606,41
CG14220,CG14220-PA-333,4
Clp,Clp-PA-754,39
RpL19,RpL19-PA-414,2522
mle,mle-PA-689,1
Cap-G,Cap-G-PF-4003,3
CG13025,CG13025-PA-1434,1
l(2)37Bb,l(2)37Bb-PA-1518,45
CG11913,CG11913-PB-1482,1
ko,ko-PA-3030,237
CG42512,CG42512-PA-230,5
SP1029,SP1029-PA-2710,1
Trf4-1,Trf4-1-PC-1494,1
CG10470,CG10470-PA-444,131
mamo,mamo-PC-1091,1
Moca-cyp,Moca-cyp-PA-2717,1
l(2)35Be,l(2)35Be-PA-582,133
CG42657,CG42657-PA-165,2
mod(mdg4),mod(mdg4)-PX-18,1
Rpb4,Rpb4-PF-105,35
T48,T48-PA-588,5
CG12272,CG12272-PA-3381,35
EloA,EloA-PA-397,1
Def,Def-PA-161,7
CG5591,CG5591-PA-4057,1
mRNA-cap,mRNA-cap-PA-1900,95
E2f,E2f-PA-1959,33
CG11055,CG11055-PA-2059,17
Pros45,Pros45-PA-684,7
Gadd45,Gadd45-PA-75,15
pch2,pch2-PA-31,2
neo,neo-PA-1506,2
CG43164,CG43164-PC-904,56
CG34406,CG34406-PA-472,14
CG9172,CG9172-PA-594,3136
CycT,CycT-PA-1492,1
CG15523,CG15523-PA-10851,9
CG31919,CG31919-PB-916,1
l(3)72Ab,l(3)72Ab-PA-3690,1
Lis-1,Lis-1-PA-1012,20
Cad87A,Cad87A-PA-5802,1537
mRpL32,mRpL32-PA-109,22
CG9674,CG9674-PA-5228,1
Pfk,Pfk-PA-1437,3
CG8939,CG8939-PA-1047,91
malpha,malpha-PA-384,86
CG6055,CG6055-PA-109,1
Uch,Uch-PA-430,83
CG34393,CG34393-PA-112,1
CG2063,CG2063-PA-367,1
dom,dom-PA-4396,1
ena,ena-PA-1863,62
CG31728,CG31728-PC-631,9
CG9281,CG9281-PB-981,1
CG3803,CG3803-PA-852,21
Met,Met-PA-1716,3
CG6043,CG6043-PC-1928,14
CG10005,CG10005-PA-312,7
CG33695,CG33695-PA-793,1
Spn1,Spn1-PB-1024,1
exo70,exo70-PA-94,6
NK7.1,NK7.1-PA-321,3
CG3907,CG3907-PA-1051,8
CG5167,CG5167-PA-1005,23
Trax,Trax-PA-109,1851
RhoGAP92B,RhoGAP92B-PA-1221,41
ATPsyn-b,ATPsyn-b-PA-612,1094
Dhc93AB,Dhc93AB-PB-13275,4
CG8243,CG8243-PA-1198,9
CG42807,CG42807-PA-81,25
LpR1,LpR1-PD-2448,3
Actn,Actn-PA-1629,2
CG11961,CG11961-PA-2355,247
CG8003,CG8003-PA-232,1
Rbp1-like,Rbp1-like-PB-663,6
Clect27,Clect27-PA-476,1
CG9427,CG9427-PA-153,396
CG42553,CG42553-PA-975,40
CG17259,CG17259-PA-1363,3
Rpn11,Rpn11-PA-216,29
CG12917,CG12917-PB-398,1
Rpd3,Rpd3-PA-243,22
CG3223,CG3223-PA-990,12
mRpL1,mRpL1-PA-217,1
Klp61F,Klp61F-PA-2238,5
bchs,bchs-PA-7174,1
Wwox,Wwox-PA-207,24
CG7922,CG7922-PA-4306,16
Pfk,Pfk-PA-1290,2
cac,cac-PA-4802,1
CG16941,CG16941-PA-1941,10
CG6805,CG6805-PA-327,34
CG13349,CG13349-PA-441,74
EF-G2,EF-G2-PA-1861,1
CG16941,CG16941-PA-1947,20
gp210,gp210-PA-1756,1
mRpL17,mRpL17-PA-27,88
mon2,mon2-PB-3402,1
IntS4,IntS4-PA-2127,10
DppIII,DppIII-PB-2058,7
Cont,Cont-PA-3453,2
vir,vir-PA-5325,51
ems,ems-PA-456,1
toe,toe-PA-1494,3
CG18327,CG18327-PA-124,1
grau,grau-PA-1045,2
CG5599,CG5599-PA-88,2
Mo25,Mo25-PA-432,3
eIF-4a,eIF-4a-PA-933,6473
CG10254,CG10254-PA-3990,21
CG3837,CG3837-PA-1627,3
mei-218,mei-218-PB-1805,4
CG33969,CG33969-PA-1006,37
Pros28.1,Pros28.1-PA-636,151
fru,fru-PA-552,3
CG14463,CG14463-PA-457,482
sif,sif-PA-5007,2
HBS1,HBS1-PA-865,1
CG1888,CG1888-PA-963,65
Etl1,Etl1-PA-2289,19
CG31028,CG31028-PC-1521,11
yellow-f,yellow-f-PA-1096,4
CG43340,CG43340-PA-516,2
CG5323,CG5323-PA-344,5
Spn6,Spn6-PA-1008,7
CG11899,CG11899-PA-966,323
CG5721,CG5721-PA-550,3
CG7518,CG7518-PD-6883,1
Spn6,Spn6-PA-1002,8
RpS19a,RpS19a-PA-105,1
Cap-D3,Cap-D3-PA-804,1
CG6308,CG6308-PA-560,115
gp210,gp210-PA-5128,19
CycB,CycB-PA-687,183
mod(mdg4),mod(mdg4)-PH-1482,11
CG42678,CG42678-PB-687,37
Fak56D,Fak56D-PA-3072,17
Tdc1,Tdc1-PA-1240,2
Nmda1,Nmda1-PA-394,2
CG2121,CG2121-PB-1596,6
Esyt2,Esyt2-PA-1944,1
CG6259,CG6259-PA-462,32
CG11092,CG11092-PA-2239,5
CG3065,CG3065-PA-723,4
CG4743,CG4743-PA-368,21
CG7974,CG7974-PA-699,7
ref2,ref2-PA-315,2
CG10803,CG10803-PA-1792,2
CanB2,CanB2-PA-24,20
RpL3,RpL3-PA-23,66
CG10254,CG10254-PA-1269,3
CG13343,CG13343-PA-948,44
CG16884,CG16884-PA-412,1
CG6345,CG6345-PA-525,1
eas,eas-PA-819,17
Cyp310a1,Cyp310a1-PA-691,74
CG1620,CG1620-PA-1242,8
CG11109,CG11109-PA-677,18
CG6401,CG6401-PA-432,9
l(2)k09913,l(2)k09913-PA-681,54
CG17352,CG17352-PA-2734,3
h,h-PA-903,2
Dys,Dys-PA-6568,2
CG4365,CG4365-PA-678,73
bora,bora-PA-1584,20
RhoGEF2,RhoGEF2-PD-6989,3
SmG,SmG-PA-48,7
ncd,ncd-PA-996,33
RpL24-like,RpL24-like-PA-234,7
mor,mor-PA-1926,9
CG34408,CG34408-PA-3400,1
CG2608,CG2608-PA-747,8
CG7394,CG7394-PA-33,2
N,N-PA-7378,139
CG2126,CG2126-PA-663,15
Aldh,Aldh-PA-478,45
CG13775,CG13775-PA-310,1
CG7889,CG7889-PA-861,4
CG1344,CG1344-PA-1532,1
CG2852,CG2852-PA-372,178
obst-F,obst-F-PA-299,1
Bap,Bap-PA-2163,1
CG18012,CG18012-PA-525,5
Aats-cys,Aats-cys-PA-165,5
CG13604,CG13604-PA-453,3
zfh1,zfh1-PA-1948,1
CG7357,CG7357-PA-856,2
CG34133,CG34133-PB-2136,11
Tsp96F,Tsp96F-PA-294,2
Pino,Pino-PA-303,1
CG8478,CG8478-PB-1654,102
CG32226,CG32226-PA-3529,5
CG12375,CG12375-PA-459,4
Med,Med-PA-916,13
nrv2,nrv2-PA-639,15
Vps36,Vps36-PA-606,2
zetaCOP,zetaCOP-PA-25,1
vav,vav-PA-1645,6
Sry-alpha,Sry-alpha-PA-817,1
CG6020,CG6020-PA-1133,1151
okr,okr-PA-939,1
Ptp61F,Ptp61F-PA-1515,50
nvy,nvy-PA-1383,1
CG30499,CG30499-PA-243,15
Bap55,Bap55-PA-15,3
CG8677,CG8677-PA-7871,7
CG6005,CG6005-PA-549,215
Ski6,Ski6-PA-705,70
CG9362,CG9362-PA-567,96
tok,tok-PA-3435,3
CG14435,CG14435-PA-697,1
CG11905,CG11905-PA-1092,1
msl-1,msl-1-PA-252,1
CG11247,CG11247-PA-1287,61
Rm62,Rm62-PA-928,1
CG16753,CG16753-PA-470,13
CG1882,CG1882-PA-108,54
Itp-r83A,Itp-r83A-PA-6549,2
row,row-PA-2802,1
snf,snf-PA-624,223
Hira,Hira-PA-2187,3
Sas-4,Sas-4-PA-719,1
CG31778,CG31778-PA-192,3
Zw,Zw-PA-231,4
TBPH,TBPH-PA-769,5
CG13204,CG13204-PA-1518,20
CG32176,CG32176-PA-836,1
Sod2,Sod2-PA-100,10
LpR1,LpR1-PD-1179,1
CG6693,CG6693-PA-422,33
tutl,tutl-PD-4461,102
CG7656,CG7656-PA-11,5
shg,shg-PA-4227,59
lilli,lilli-PA-1977,1
CG2225,CG2225-PA-2991,2
ppk19,ppk19-PA-1426,57
CG30010,CG30010-PA-265,1
l(2)37Cd,l(2)37Cd-PA-1080,1
CG31301,CG31301-PA-1237,6
Trh,Trh-PA-676,1
Hel25E,Hel25E-PA-1024,4
ns3,ns3-PA-1350,13
Pbp45,Pbp45-PA-838,8
CG9596,CG9596-PB-1185,9
Idh,Idh-PA-380,1
nbs,nbs-PD-1150,4
CG3967,CG3967-PA-336,2
CG18178,CG18178-PA-389,2
CG4389,CG4389-PA-2278,14
Ir93a,Ir93a-PA-1195,3
bbx,bbx-PB-1707,8
Gef64C,Gef64C-PA-4138,1
CG31759,CG31759-PC-1654,27
CG6218,CG6218-PA-321,2
btsz,btsz-PC-6657,4
CG8003,CG8003-PA-631,146
dom,dom-PA-4986,7
RpL17,RpL17-PA-428,5849
CG1663,CG1663-PA-691,66
Nckx30C,Nckx30C-PA-2496,198
mew,mew-PA-2164,6
Rpd3,Rpd3-PA-1107,279
jigr1,jigr1-PA-837,146
Taf12L,Taf12L-PA-379,1
CG6701,CG6701-PB-2871,4
Mtr3,Mtr3-PA-276,21
rab3-GAP,rab3-GAP-PA-57,348
CG2698,CG2698-PA-615,2
CG14322,CG14322-PA-3091,1
flfl,flfl-PB-2073,1
CG17528,CG17528-PA-275,33
CG8177,CG8177-PA-1685,3
CG12173,CG12173-PA-514,149
Nrg,Nrg-PA-2799,51
CG7289,CG7289-PA-1765,239
Vha14-2,Vha14-2-PB-120,1
CG31637,CG31637-PA-888,14
ns1,ns1-PA-994,355
ns3,ns3-PA-1579,1
fz4,fz4-PA-837,5
cic,cic-PA-2274,7
GstS1,GstS1-PA-633,382
lola,lola-PA-1662,4
CG42570,CG42570-PA-1635,1
CG11665,CG11665-PA-1898,121
ball,ball-PA-1563,58
CG31918,CG31918-PA-453,13
CG31125,CG31125-PA-649,1
Dcp2,Dcp2-PA-2181,3
mura,mura-PA-2308,1
CG11811,CG11811-PA-238,123
CG18347,CG18347-PA-93,2
crc,crc-PA-24,73
wcd,wcd-PA-1428,43
Oseg1,Oseg1-PA-2836,16
CG1969,CG1969-PA-529,2
Hexo1,Hexo1-PA-977,1
CG7924,CG7924-PA-409,1
CG7433,CG7433-PA-428,41
CG14965,CG14965-PA-1425,25
Ptpmeg,Ptpmeg-PG-2820,21
CG1550,CG1550-PA-1698,22
Ir,Ir-PB-1564,3
grass,grass-PA-970,2
CG33123,CG33123-PA-1800,2
Karybeta3,Karybeta3-PA-2814,1
CG5039,CG5039-PA-217,3
Mtor,Mtor-PA-6397,40
qkr58E-2,qkr58E-2-PA-1026,2
Ect4,Ect4-PD-4882,1
CG34417,CG34417-PC-170,1
CG18586,CG18586-PB-265,5
enc,enc-PA-3921,1
DAAM,DAAM-PA-2163,3
HLH106,HLH106-PA-2647,133
Fancd2,Fancd2-PA-4212,308
fat-spondin,fat-spondin-PA-71,1
snRNP-U1-70K,snRNP-U1-70K-PA-469,35
dom,dom-PA-8180,1
snRNP-U1-70K,snRNP-U1-70K-PA-465,27
CAP-D2,CAP-D2-PA-3459,106
CG13004,CG13004-PA-160,2
Cks30A,Cks30A-PA-41,3
mr,mr-PA-678,9
PCID2,PCID2-PA-849,1
CG16896,CG16896-PA-2598,12
CG4542,CG4542-PA-1201,1
Ing3,Ing3-PA-1920,12
CG9986,CG9986-PA-825,1
CG9662,CG9662-PA-366,56
CG3700,CG3700-PA-328,7
TfIIEbeta,TfIIEbeta-PA-363,2
CG5641,CG5641-PA-1123,2
CG5756,CG5756-PA-3352,4
CG4572,CG4572-PA-1413,57
CG13089,CG13089-PA-548,33
Sry-delta,Sry-delta-PA-807,14
dre4,dre4-PA-609,8
CG7201,CG7201-PA-447,2
Sin,Sin-PA-1054,10
mTTF,mTTF-PA-1082,2
rdx,rdx-PA-838,4
Cdep,Cdep-PE-3484,195
Tango4,Tango4-PA-1288,1
CG14869,CG14869-PA-2838,2
SC35,SC35-PB-232,3
CG2926,CG2926-PA-6288,62
Trp1,Trp1-PA-499,2
CG42574,CG42574-PA-4833,2
Snap,Snap-PA-661,746
hppy,hppy-PA-3201,3
CG6617,CG6617-PA-84,50
CG6617,CG6617-PA-82,1
CG8678,CG8678-PA-279,5
CG1575,CG1575-PA-1024,18
CG3662,CG3662-PA-856,3
CG7289,CG7289-PA-618,5
XRCC1,XRCC1-PA-409,4
RpS15,RpS15-PA-238,23
Ntf-2,Ntf-2-PA-106,19
CG5377,CG5377-PA-516,2
CG31211,CG31211-PA-969,1
Hsc70-4,Hsc70-4-PA-1627,21
CG2224,CG2224-PA-1181,1
Adk2,Adk2-PA-136,26
MED18,MED18-PA-489,65
CG7878,CG7878-PA-1983,264
Tpc1,Tpc1-PA-744,7
ns4,ns4-PA-153,2
bou,bou-PA-285,26
CG18011,CG18011-PA-2386,1
LanB1,LanB1-PA-2871,1
Ef1alpha48D,Ef1alpha48D-PA-1284,51206
CG5009,CG5009-PA-595,1
nkd,nkd-PA-1518,5
SP1173,SP1173-PA-1734,2
lola,lola-PW-2281,76
PNUTS,PNUTS-PA-1477,3
knrl,knrl-PA-237,1
Tsp42Ei,Tsp42Ei-PA-600,2
VhaAC39-1,VhaAC39-1-PA-259,1
Atac3,Atac3-PB-282,1
kon,kon-PB-834,2
Gtp-bp,Gtp-bp-PA-927,10
pelo,pelo-PA-892,5
CG5508,CG5508-PA-2430,4
Cap,Cap-PA-3433,42
Yippee,Yippee-PA-163,12
CG11334,CG11334-PA-688,2
CG30046,CG30046-PB-451,1
CG6852,CG6852-PA-42,142
eIF-4E,eIF-4E-PA-306,158
Taf12,Taf12-PA-270,1
CG5941,CG5941-PA-388,2
CG10005,CG10005-PA-480,54
beg,beg-PA-569,18
CG7966,CG7966-PA-606,2
CG14647,CG14647-PB-554,3
l(2)k09022,l(2)k09022-PA-4367,42
CG1785,CG1785-PA-307,16
spel1,spel1-PA-2509,1
CkIalpha,CkIalpha-PA-780,479
CG13124,CG13124-PA-569,13
MESR6,MESR6-PA-459,13
CG3638,CG3638-PE-3402,5
CG7414,CG7414-PA-639,65
CG1764,CG1764-PA-247,1
Ilk,Ilk-PA-1113,7
Aats-ser,Aats-ser-PA-564,4
ana3,ana3-PA-5583,3
CG6340,CG6340-PB-1440,18
DNApol-alpha60,DNApol-alpha60-PA-1533,140
Sin3A,Sin3A-PA-1999,1
CG10992,CG10992-PA-943,420
CG5532,CG5532-PA-241,3
phtf,phtf-PA-466,1
CG8031,CG8031-PA-22,1
CG33692,CG33692-PA-691,14
L,L-PA-1627,14
Krn,Krn-PA-513,3
e(y)3,e(y)3-PA-5576,18
CG8089,CG8089-PA-454,1
CG7523,CG7523-PA-301,9
CG14212,CG14212-PA-230,4
CG3860,CG3860-PA-138,3
CG17359,CG17359-PA-551,2
lola,lola-PN-2278,2
CG8180,CG8180-PA-721,6
Zpr1,Zpr1-PA-1182,5
Bap170,Bap170-PA-4741,17
Aats-cys,Aats-cys-PA-1486,9
CG8005,CG8005-PA-789,15
CG33137,CG33137-PA-514,8
Gp93,Gp93-PA-1905,13
vlc,vlc-PA-1039,175
Bzd,Bzd-PB-493,1
CG10948,CG10948-PC-2075,1
CG7945,CG7945-PA-639,125
bowl,bowl-PA-280,3
CG14964,CG14964-PB-1762,1
dgt5,dgt5-PA-1026,7
tna,tna-PA-1365,2
CG9053,CG9053-PA-633,1
CG2183,CG2183-PA-533,2
CG13887,CG13887-PB-529,799
CG14544,CG14544-PA-59,1
CG8949,CG8949-PA-1707,2
CG5903,CG5903-PA-624,151
CG2201,CG2201-PA-702,15
CG5167,CG5167-PA-802,1
Rpt4,Rpt4-PB-327,3949
CG11737,CG11737-PA-819,3
CG3645,CG3645-PA-181,2
LanB1,LanB1-PA-5055,527
CG1140,CG1140-PA-919,1
crq,crq-PA-1269,107
CG8468,CG8468-PA-1204,1
CG5535,CG5535-PB-1119,3
CSN1b,CSN1b-PA-685,1
CG7183,CG7183-PA-1318,1
CG18317,CG18317-PA-77,3
CG42669,CG42669-PE-3639,19
l(3)72Ab,l(3)72Ab-PA-5868,30
Pmm45A,Pmm45A-PA-1786,8
CG1227,CG1227-PA-402,5
CG10672,CG10672-PA-831,62
CG6404,CG6404-PA-1087,1
imd,imd-PA-774,130
fz,fz-PA-695,2
CG3587,CG3587-PA-270,9
Nipped-A,Nipped-A-PA-9397,1
klu,klu-PA-2307,1
Nup107,Nup107-PA-1335,11
Pitslre,Pitslre-PA-1884,22
CG33095,CG33095-PA-1154,10
dpa,dpa-PA-2554,25
