CG8677,CG8677-PA-7871,10
CG6005,CG6005-PA-549,249
mei-41,mei-41-PA-5607,3
Ski6,Ski6-PA-705,100
CG9362,CG9362-PA-567,94
l(2)01289,l(2)01289-PB-3850,1
Hrs,Hrs-PA-717,2
tok,tok-PA-3435,9
CG11905,CG11905-PA-1092,9
CG11247,CG11247-PA-1287,118
Rm62,Rm62-PA-928,8
CG16753,CG16753-PA-470,12
CG1882,CG1882-PA-108,32
CG34342,CG34342-PB-312,1
snf,snf-PA-624,142
CG31778,CG31778-PA-192,5
Zw,Zw-PA-231,1
TBPH,TBPH-PA-769,9
CG13204,CG13204-PA-1518,12
CG32176,CG32176-PA-836,5
lea,lea-PA-4045,5
lea,lea-PA-4046,1
jbug,jbug-PF-5817,2
Sod2,Sod2-PA-100,14
CG6693,CG6693-PA-422,50
CG11242,CG11242-PA-367,3
tutl,tutl-PD-4461,102
CG7656,CG7656-PA-11,7
shg,shg-PA-4227,82
CG2225,CG2225-PA-2991,4
ppk19,ppk19-PA-1426,60
bgcn,bgcn-PA-2039,1
l(2)37Cd,l(2)37Cd-PA-1080,2
Bzd,Bzd-PB-449,1
CG31301,CG31301-PA-1237,19
Hel25E,Hel25E-PA-1024,4
ns3,ns3-PA-1350,8
CG32103,CG32103-PA-723,2
Pbp45,Pbp45-PA-838,16
CG9596,CG9596-PB-1185,5
Idh,Idh-PA-380,1
Lmpt,Lmpt-PB-188,2
CG4389,CG4389-PA-2278,27
CG17233,CG17233-PA-206,3
bbx,bbx-PB-1707,3
CG10741,CG10741-PA-643,1
CG31759,CG31759-PC-1654,23
CG6218,CG6218-PA-321,15
enok,enok-PA-6000,1
btsz,btsz-PC-6657,16
CG9715,CG9715-PA-2548,2
CG4860,CG4860-PA-1027,1
CG8003,CG8003-PA-631,188
CG5728,CG5728-PA-2148,2
dom,dom-PA-4986,28
RpL17,RpL17-PA-428,8262
CG1663,CG1663-PA-691,83
Nckx30C,Nckx30C-PA-2496,140
mew,mew-PA-2164,10
Rpd3,Rpd3-PA-1107,323
jigr1,jigr1-PA-837,164
CG4400,CG4400-PA-447,2
Mtr3,Mtr3-PA-276,25
rab3-GAP,rab3-GAP-PA-57,241
CG2698,CG2698-PA-615,5
C901,C901-PA-770,1
flfl,flfl-PB-2073,1
CG17528,CG17528-PA-275,24
CG12173,CG12173-PA-514,199
Dcp2,Dcp2-PA-1986,4
Nrg,Nrg-PA-2799,90
CG7289,CG7289-PA-1765,215
Vps35,Vps35-PA-1515,2
CG31637,CG31637-PA-888,16
ns1,ns1-PA-994,411
fz4,fz4-PA-837,3
cic,cic-PA-2274,5
GstS1,GstS1-PA-633,398
lola,lola-PA-1662,10
CG11665,CG11665-PA-1898,125
ball,ball-PA-1563,57
CG31918,CG31918-PA-453,34
Dcp2,Dcp2-PA-2181,1
mura,mura-PA-2308,3
CG11811,CG11811-PA-238,156
CG1688,CG1688-PA-2058,1
crc,crc-PA-24,127
wcd,wcd-PA-1428,82
nej,nej-PB-7939,1
CG42271,CG42271-PC-3781,6
Oseg1,Oseg1-PA-2836,16
Spn100A,Spn100A-PA-814,6
CG5742,CG5742-PA-629,1
CG7433,CG7433-PA-428,31
CG11771,CG11771-PA-1625,4
Ptpmeg,Ptpmeg-PG-2820,13
CG1550,CG1550-PA-1698,28
Ir,Ir-PB-1564,5
grass,grass-PA-970,3
escl,escl-PA-509,5
Karybeta3,Karybeta3-PA-2814,7
CG5174,CG5174-PN-556,3
Mtor,Mtor-PA-6397,48
mbl,mbl-PB-706,1
CG13833,CG13833-PA-651,1
snRNP-U1-70K,snRNP-U1-70K-PA-469,89
H,H-PA-412,2
Rab35,Rab35-PA-145,13
dob,dob-PA-417,1
Cyp12c1,Cyp12c1-PA-1404,2
DAAM,DAAM-PA-2163,2
vls,vls-PA-1069,195
Fancd2,Fancd2-PA-4212,271
rad50,rad50-PD-1996,9
Pros28.1,Pros28.1-PA-178,3
snRNP-U1-70K,snRNP-U1-70K-PA-465,50
CAP-D2,CAP-D2-PA-3459,92
CG13004,CG13004-PA-160,3
mr,mr-PA-678,2
PCID2,PCID2-PA-849,2
CG12325,CG12325-PA-1558,1
Ing3,Ing3-PA-1920,11
Su(z)12,Su(z)12-PA-834,1
Pp4-19C,Pp4-19C-PA-556,1
CG9662,CG9662-PA-366,21
CG13993,CG13993-PA-178,2
CG16815,CG16815-PB-67,1
brk,brk-PA-606,1
CG9328,CG9328-PA-311,2
CG3700,CG3700-PA-328,9
CG11490,CG11490-PA-1560,1
CG5641,CG5641-PA-1123,2
CG4572,CG4572-PA-1413,44
CG13089,CG13089-PA-548,47
tyf,tyf-PB-1884,1
Sry-delta,Sry-delta-PA-807,20
dre4,dre4-PA-609,2
CG7201,CG7201-PA-447,3
CG13192,CG13192-PA-918,4
Rae1,Rae1-PA-181,3
Sin,Sin-PA-1054,13
rdx,rdx-PA-838,16
Cdep,Cdep-PE-3484,272
Tango4,Tango4-PA-1288,1
SC35,SC35-PB-232,5
MEP-1,MEP-1-PA-2112,3
CG2926,CG2926-PA-6288,76
Snap,Snap-PA-661,737
Ppn,Ppn-PC-6071,3
Mekk1,Mekk1-PB-315,2
RhoGAP54D,RhoGAP54D-PA-1896,3
Rpt4,Rpt4-PB-1125,65
CG8678,CG8678-PA-279,14
CG3262,CG3262-PD-258,2
CG1575,CG1575-PA-1024,49
CG7289,CG7289-PA-618,21
XRCC1,XRCC1-PA-409,8
RpS15,RpS15-PA-238,24
CG2202,CG2202-PA-1558,6
Ntf-2,Ntf-2-PA-106,18
zf30C,zf30C-PA-1944,1
CG31211,CG31211-PA-969,5
Hsc70-4,Hsc70-4-PA-1627,45
Adk2,Adk2-PA-136,42
MED18,MED18-PA-489,66
CG8485,CG8485-PA-2251,1
CG7878,CG7878-PA-1983,304
Tpc1,Tpc1-PA-744,20
RpIII128,RpIII128-PA-1236,1
Hel25E,Hel25E-PA-700,1
CG15011,CG15011-PA-989,6
bou,bou-PA-285,51
CG18011,CG18011-PA-2386,2
pk,pk-PA-1833,1
Trc8,Trc8-PA-1701,4
LanB1,LanB1-PA-2871,5
Ef1alpha48D,Ef1alpha48D-PA-1284,66024
SP1173,SP1173-PA-1734,8
lola,lola-PW-2281,68
PNUTS,PNUTS-PA-1477,1
Tsp42Ei,Tsp42Ei-PA-600,3
VhaAC39-1,VhaAC39-1-PA-259,2
Cyp6d2,Cyp6d2-PA-423,1
CG32447,CG32447-PA-588,5
Pole2,Pole2-PA-1445,3
CG13868,CG13868-PA-896,14
WDR79,WDR79-PA-327,2
pelo,pelo-PA-892,5
CG5508,CG5508-PA-2430,4
CG4866,CG4866-PA-252,11
CG1647,CG1647-PA-2304,9
CG6852,CG6852-PA-42,194
CG5973,CG5973-PA-159,1
CG7056,CG7056-PA-462,3
eIF-4E,eIF-4E-PA-306,117
Taf12,Taf12-PA-270,2
CG5941,CG5941-PA-388,4
CG10005,CG10005-PA-480,59
beg,beg-PA-569,21
rpk,rpk-PA-1227,2
CG7966,CG7966-PA-606,4
NnaD,NnaD-PA-2907,1
l(2)k09022,l(2)k09022-PA-4367,12
ida,ida-PA-1402,4
CG15729,CG15729-PA-755,1
CG16879,CG16879-PA-584,1
CG1785,CG1785-PA-307,35
spel1,spel1-PA-2509,3
CkIalpha,CkIalpha-PA-780,1603
eIF2B-gamma,eIF2B-gamma-PA-365,2
CG13124,CG13124-PA-569,12
MESR6,MESR6-PA-459,20
CG3638,CG3638-PE-3402,5
CG32685,CG32685-PC-2631,5
CG7414,CG7414-PA-639,55
Ilk,Ilk-PA-1113,10
Aats-ser,Aats-ser-PA-564,4
ana3,ana3-PA-5583,1
CG17360,CG17360-PA-400,2
CG6340,CG6340-PB-1440,24
DNApol-alpha60,DNApol-alpha60-PA-1533,139
htt,htt-PA-4441,1
Ranbp11,Ranbp11-PA-1703,2
CG10992,CG10992-PA-943,460
CG5532,CG5532-PA-241,9
LBR,LBR-PA-894,3
CG33692,CG33692-PA-691,24
wde,wde-PA-3235,4
L,L-PA-1627,8
Krn,Krn-PA-513,5
e(y)3,e(y)3-PA-5576,25
CG7523,CG7523-PA-301,1
CG43162,CG43162-PD-3817,3
CG15366,CG15366-PA-31,4
NKAIN,NKAIN-PJ-596,3
lola,lola-PN-2278,1
CG18437,CG18437-PB-3543,4
CG8180,CG8180-PA-721,14
Zpr1,Zpr1-PA-1182,6
Bap170,Bap170-PA-4741,14
Aats-cys,Aats-cys-PA-1486,10
CG8005,CG8005-PA-789,17
FANCI,FANCI-PA-1357,1
Tango10,Tango10-PA-1359,4
Gp93,Gp93-PA-1905,15
vlc,vlc-PA-1039,202
CG9205,CG9205-PA-358,1
Bzd,Bzd-PB-493,9
CG7945,CG7945-PA-639,174
bowl,bowl-PA-280,7
CG14964,CG14964-PB-1762,1
dgt5,dgt5-PA-1026,13
MrgBP,MrgBP-PA-335,3
dp,dp-PC-25338,1
CG9053,CG9053-PA-633,7
sip2,sip2-PA-184,2
CG2183,CG2183-PA-533,4
CG13887,CG13887-PB-529,820
Not1,Not1-PC-6269,4
CG5903,CG5903-PA-624,197
CG5167,CG5167-PA-802,5
Rpt4,Rpt4-PB-327,4705
Ppn,Ppn-PC-1091,5
CG9527,CG9527-PA-1176,3
LanB1,LanB1-PA-5055,625
crq,crq-PA-1269,113
CG8468,CG8468-PA-1204,1
CG5535,CG5535-PB-1119,2
CG18317,CG18317-PA-77,1
CG42669,CG42669-PE-3639,39
l(3)72Ab,l(3)72Ab-PA-5868,9
Pmm45A,Pmm45A-PA-1786,13
CG1227,CG1227-PA-402,6
CG10672,CG10672-PA-831,68
imd,imd-PA-774,130
fz,fz-PA-695,1
CG3587,CG3587-PA-270,17
Nipped-A,Nipped-A-PA-9397,13
klu,klu-PA-2307,3
Nup107,Nup107-PA-1335,19
Pitslre,Pitslre-PA-1884,8
dpa,dpa-PA-2554,26
aPKC,aPKC-PA-712,1
GlcAT-S,GlcAT-S-PA-627,16
CG11376,CG11376-PA-3250,6
tud,tud-PA-2014,3
CG10638,CG10638-PA-89,23
CG43427,CG43427-PE-3733,8
robo,robo-PA-2635,1
CG2875,CG2875-PA-1154,3
br,br-PA-2020,4
Su(var)2-HP2,Su(var)2-HP2-PA-9717,1490
Dok,Dok-PA-127,5
mud,mud-PH-6072,5
dp,dp-PC-67962,7
GalNAc-T1,GalNAc-T1-PA-151,6
CG12814,CG12814-PB-1136,6
CG32068,CG32068-PB-189,17
Su(z)12,Su(z)12-PA-2005,4
