nub,nub-PB-657,1
CG8494,CG8494-PA-2034,2
IntS2,IntS2-PA-2841,16
fdl,fdl-PB-1428,7
CG8494,CG8494-PA-2039,21
CG7766,CG7766-PA-3663,36
alpha-Spec,alpha-Spec-PA-6241,6
CG7896,CG7896-PA-3798,8
CG9850,CG9850-PA-1524,3
l(1)G0320,l(1)G0320-PA-357,26
Wnt4,Wnt4-PA-555,2
CG34424,CG34424-PA-346,4
fsd,fsd-PA-210,3
Syx13,Syx13-PA-394,1
Best1,Best1-PA-1512,7
ppan,ppan-PA-834,15
CG8468,CG8468-PA-1479,17
CG12818,CG12818-PA-702,19
Nmdmc,Nmdmc-PA-399,7
gek,gek-PA-4012,3
PDCD-5,PDCD-5-PA-240,43
m-cup,m-cup-PA-1360,3
CG9570,CG9570-PA-557,1
CG18324,CG18324-PB-139,26
cno,cno-PC-5073,4
CG14416,CG14416-PA-349,159
Apc2,Apc2-PA-510,3
CG10801,CG10801-PA-282,2
Vinc,Vinc-PA-2359,35
CG5969,CG5969-PA-117,1
Nup358,Nup358-PA-5937,3
PCID2,PCID2-PA-1011,9
Ripalpha,Ripalpha-PA-35,2
eIF-3p40,eIF-3p40-PA-272,5
Gfat2,Gfat2-PA-1681,9
Snm1,Snm1-PA-176,1
insc,insc-PA-2052,5
Alk,Alk-PA-2953,1
SMC1,SMC1-PA-501,1
unc79,unc79-PB-6679,10
alpha-Spec,alpha-Spec-PA-7117,3
CG4670,CG4670-PA-666,4
Roc2,Roc2-PA-247,4
CG17271,CG17271-PA-462,9
CG11906,CG11906-PA-1140,4
Os-C,Os-C-PB-12,3
ImpL2,ImpL2-PA-19,375
CG33158,CG33158-PB-2532,2
viaf,viaf-PA-423,1420
Mtor,Mtor-PA-628,3
Pde9,Pde9-PB-1578,17
mRpL48,mRpL48-PA-513,135
CG5514,CG5514-PA-969,1
mRpS34,mRpS34-PA-117,19
CG10068,CG10068-PA-681,20
CG3107,CG3107-PA-1897,17
Hsc70-2,Hsc70-2-PA-1629,2
lin,lin-PA-2427,204
Ac3,Ac3-PA-2563,2
CG4030,CG4030-PA-1734,155
IntS4,IntS4-PA-1578,2
CG32251,CG32251-PA-2516,19
Vha68-3,Vha68-3-PA-2146,3
CG2906,CG2906-PD-1069,2
CG9870,CG9870-PA-814,7
CG10505,CG10505-PA-2769,1
CG7852,CG7852-PA-2193,10
CHOp24,CHOp24-PA-458,1
CG31638,CG31638-PA-1071,13
Fpps,Fpps-PA-117,5
Aats-tyr,Aats-tyr-PA-636,92
tun,tun-PA-519,6
CG8157,CG8157-PA-328,1
dia,dia-PA-1755,3
jar,jar-PB-2133,9
arm,arm-PA-2110,1
CG7564,CG7564-PA-394,8
CG7408,CG7408-PB-1174,11
CG4332,CG4332-PA-1503,129
Got1,Got1-PA-1036,5
CG3634,CG3634-PA-540,3
mRpL17,mRpL17-PA-203,8
CG8620,CG8620-PA-59,1
Nrt,Nrt-PA-2373,88
Fancl,Fancl-PA-998,2
CG4041,CG4041-PB-2209,85
CG6704,CG6704-PA-65,6
CG1738,CG1738-PA-163,6
CG16833,CG16833-PD-2650,388
CG17922,CG17922-PA-3102,2
CG3492,CG3492-PA-1125,496
CG2249,CG2249-PA-47,3
CG3394,CG3394-PA-951,3
Trip1,Trip1-PA-726,1
CG9305,CG9305-PA-1989,130
rho-7,rho-7-PA-6,1
CG18476,CG18476-PA-970,4
CG8368,CG8368-PA-903,4
Dp1,Dp1-PA-1212,4
CG3764,CG3764-PA-3862,1
pad,pad-PB-2615,3
CG2006,CG2006-PA-453,2
CG42672,CG42672-PD-3024,3
CG5548,CG5548-PA-288,48
CG5604,CG5604-PA-8130,574
stan,stan-PA-9201,3
JhI-1,JhI-1-PB-1282,11
msl-1,msl-1-PA-2916,43
CD98hc,CD98hc-PA-1612,1207
CG6659,CG6659-PA-2260,36
Pcmt,Pcmt-PA-402,13
alpha4GT1,alpha4GT1-PA-867,10
CG6607,CG6607-PA-606,45
CG14220,CG14220-PA-333,2
Clp,Clp-PA-754,82
RpL19,RpL19-PA-414,2665
mei-P22,mei-P22-PA-967,1
l(2)37Bb,l(2)37Bb-PA-1518,33
CG11737,CG11737-PA-268,5
ko,ko-PA-3030,470
CG34388,CG34388-PC-1447,4
Tsp26A,Tsp26A-PB-240,2
CG42512,CG42512-PA-230,16
d,d-PA-2271,2
crol,crol-PA-1051,1
CG10470,CG10470-PA-444,102
l(2)35Be,l(2)35Be-PA-582,105
Pcl,Pcl-PA-2273,1
Rpb4,Rpb4-PF-105,46
CG30499,CG30499-PA-453,13
CG12272,CG12272-PA-3381,58
EloA,EloA-PA-397,1
CG9413,CG9413-PA-244,1
Def,Def-PA-161,3
CG5591,CG5591-PA-4057,8
CG8420,CG8420-PA-582,1
CG1575,CG1575-PA-1621,4
mRNA-cap,mRNA-cap-PA-1900,155
CG11158,CG11158-PA-552,1
Slh,Slh-PC-1219,3
E2f,E2f-PA-1959,19
CG11055,CG11055-PA-2059,28
Pros45,Pros45-PA-684,13
Gadd45,Gadd45-PA-75,27
da,da-PA-278,2
neo,neo-PA-1506,11
CG43164,CG43164-PC-904,113
eRF1,eRF1-PA-82,4
CG9172,CG9172-PA-594,3100
CycT,CycT-PA-1492,1
CG15523,CG15523-PA-10851,17
Lis-1,Lis-1-PA-1012,18
Cad87A,Cad87A-PA-5802,1253
yellow-f,yellow-f-PA-58,3
mRpL32,mRpL32-PA-109,22
Pfk,Pfk-PA-1437,2
CG8939,CG8939-PA-1047,278
malpha,malpha-PA-384,137
CG6870,CG6870-PA-268,1
CG6055,CG6055-PA-109,11
Cip4,Cip4-PE-1097,1
Uch,Uch-PA-430,103
CG31205,CG31205-PB-584,7
CG16786,CG16786-PA-1907,14
dom,dom-PA-4396,5
ena,ena-PA-1863,86
CG31728,CG31728-PC-631,14
CG3071,CG3071-PA-891,1
CG3803,CG3803-PA-852,38
Met,Met-PA-1716,6
CG6043,CG6043-PC-1928,20
exo70,exo70-PA-94,12
NK7.1,NK7.1-PA-321,2
CG3907,CG3907-PA-1051,6
CG5167,CG5167-PA-1005,43
Trax,Trax-PA-109,1331
RhoGAP92B,RhoGAP92B-PA-1221,66
ATPsyn-b,ATPsyn-b-PA-612,1105
CG8243,CG8243-PA-1198,7
CG42807,CG42807-PA-81,27
LpR1,LpR1-PD-2448,8
CG11961,CG11961-PA-2355,167
cag,cag-PA-538,3
CG9153,CG9153-PA-1853,3
Rbp1-like,Rbp1-like-PB-663,19
Clect27,Clect27-PA-476,3
CG9427,CG9427-PA-153,784
CG42553,CG42553-PA-975,75
regucalcin,regucalcin-PA-488,207
Rpn11,Rpn11-PA-216,37
CG12917,CG12917-PB-398,1
Rpd3,Rpd3-PA-243,10
CG3223,CG3223-PA-990,7
Klp61F,Klp61F-PA-2238,5
Wwox,Wwox-PA-207,27
toc,toc-PB-380,1
CG7922,CG7922-PA-4306,28
Pfk,Pfk-PA-1290,2
cac,cac-PA-4802,2
CG16941,CG16941-PA-1941,20
CG6805,CG6805-PA-327,27
CG13349,CG13349-PA-441,157
CG16941,CG16941-PA-1947,30
mRpL17,mRpL17-PA-27,113
CYLD,CYLD-PB-1256,2
IntS4,IntS4-PA-2127,18
DppIII,DppIII-PB-2058,24
Cont,Cont-PA-3453,1
vir,vir-PA-5325,68
toe,toe-PA-1494,12
CG18327,CG18327-PA-124,1
A2bp1,A2bp1-PH-655,4
Baldspot,Baldspot-PA-819,2
Mo25,Mo25-PA-432,5
CG11529,CG11529-PA-489,4
eIF-4a,eIF-4a-PA-933,6704
CG10254,CG10254-PA-3990,18
CG14721,CG14721-PA-273,1
mei-218,mei-218-PB-1805,1
CG33969,CG33969-PA-1006,36
Pros28.1,Pros28.1-PA-636,151
Klp68D,Klp68D-PA-250,4
CG14463,CG14463-PA-457,330
sif,sif-PA-5007,2
Kr-h1,Kr-h1-PA-2203,2
CG1888,CG1888-PA-963,85
Etl1,Etl1-PA-2289,28
Gpdh,Gpdh-PB-1045,5
CG31028,CG31028-PC-1521,7
CG5645,CG5645-PA-234,10
CG5323,CG5323-PA-344,1
Spn6,Spn6-PA-1008,4
CG12375,CG12375-PA-72,1
CG11899,CG11899-PA-966,324
CG5721,CG5721-PA-550,6
CG7518,CG7518-PD-6883,5
Spn6,Spn6-PA-1002,1
CG5463,CG5463-PA-1480,3
CG6308,CG6308-PA-560,96
gp210,gp210-PA-5128,16
CycB,CycB-PA-687,318
mod(mdg4),mod(mdg4)-PH-1482,17
CG42678,CG42678-PB-687,39
Fak56D,Fak56D-PA-3072,12
Tdc1,Tdc1-PA-1240,2
lilli,lilli-PA-3622,1
CG2121,CG2121-PB-1596,1
Esyt2,Esyt2-PA-1944,2
CG6259,CG6259-PA-462,41
CG11092,CG11092-PA-2239,6
CG3065,CG3065-PA-723,4
CG4743,CG4743-PA-368,39
CG7974,CG7974-PA-699,37
CG10803,CG10803-PA-1792,2
CanB2,CanB2-PA-24,4
RpL3,RpL3-PA-23,129
CG10254,CG10254-PA-1269,3
CG13343,CG13343-PA-948,57
C15,C15-PA-25,1
CG6345,CG6345-PA-525,4
MED24,MED24-PA-1311,6
MED27,MED27-PA-622,28
Cyp310a1,Cyp310a1-PA-691,99
CG1620,CG1620-PA-1242,15
CG11109,CG11109-PA-677,7
CG6401,CG6401-PA-432,25
l(2)k09913,l(2)k09913-PA-681,74
CG17352,CG17352-PA-2734,5
Kr-h1,Kr-h1-PA-1966,1
SF2,SF2-PA-549,1
CG4365,CG4365-PA-678,85
bora,bora-PA-1584,37
mle,mle-PA-1867,2
CG15618,CG15618-PB-4439,1
CG6454,CG6454-PC-4020,2
SmG,SmG-PA-48,1
sax,sax-PA-1294,1
CG4238,CG4238-PD-639,1
ncd,ncd-PA-996,46
unc-5,unc-5-PA-2662,10
CG2608,CG2608-PA-747,14
CG7394,CG7394-PA-33,8
N,N-PA-7378,321
CG5999,CG5999-PB-109,1
CG2126,CG2126-PA-663,20
Aldh,Aldh-PA-478,16
CG7889,CG7889-PA-861,2
CG1344,CG1344-PA-1532,2
CG2852,CG2852-PA-372,263
CG18012,CG18012-PA-525,5
Aats-cys,Aats-cys-PA-165,14
CG13604,CG13604-PA-453,1
stau,stau-PA-540,1
zfh1,zfh1-PA-1948,9
CG15814,CG15814-PA-129,4
CG7357,CG7357-PA-856,2
CG34417,CG34417-PD-7650,3
CG34133,CG34133-PB-2136,5
Tsp96F,Tsp96F-PA-294,1
Pino,Pino-PA-303,3
CG8478,CG8478-PB-1654,95
CG32226,CG32226-PA-3529,11
CG12375,CG12375-PA-459,4
Med,Med-PA-916,9
nrv2,nrv2-PA-639,13
Vps36,Vps36-PA-606,7
vav,vav-PA-1645,5
CG3764,CG3764-PA-1704,3
okr,okr-PA-939,2
Ptp61F,Ptp61F-PA-1515,47
CG30499,CG30499-PA-243,32
Bap55,Bap55-PA-15,13
CG8677,CG8677-PA-7871,17
CG6005,CG6005-PA-549,233
mei-41,mei-41-PA-5607,2
Ski6,Ski6-PA-705,120
CG9362,CG9362-PA-567,110
Hrs,Hrs-PA-717,1
tok,tok-PA-3435,12
CG11905,CG11905-PA-1092,9
kst,kst-PA-743,1
CG11247,CG11247-PA-1287,130
Rm62,Rm62-PA-928,3
CG16753,CG16753-PA-470,14
CG1882,CG1882-PA-108,37
CG9186,CG9186-PA-897,156
CG5937,CG5937-PC-1968,1
CG31778,CG31778-PA-192,4
Zw,Zw-PA-231,1
CG13667,CG13667-PA-1274,1
TBPH,TBPH-PA-769,12
in,in-PA-1770,14
CG32176,CG32176-PA-836,4
lea,lea-PA-4045,2
jbug,jbug-PF-5817,5
Sod2,Sod2-PA-100,16
CG6693,CG6693-PA-422,61
CG11242,CG11242-PA-367,2
tutl,tutl-PD-4461,114
CG7656,CG7656-PA-11,7
shg,shg-PA-4227,74
CG2225,CG2225-PA-2991,3
ppk19,ppk19-PA-1426,66
bgcn,bgcn-PA-2039,1
l(2)37Cd,l(2)37Cd-PA-1080,3
CG31301,CG31301-PA-1237,11
Hel25E,Hel25E-PA-1024,1
ns3,ns3-PA-1350,3
CG32103,CG32103-PA-723,2
Pbp45,Pbp45-PA-838,7
CG9596,CG9596-PB-1185,9
Idh,Idh-PA-380,2
Lmpt,Lmpt-PB-188,2
CG4389,CG4389-PA-2278,31
CG17233,CG17233-PA-206,3
bbx,bbx-PB-1707,1
CG10741,CG10741-PA-643,3
CG31759,CG31759-PC-1654,19
CG6218,CG6218-PA-321,10
btsz,btsz-PC-6657,23
CG4860,CG4860-PA-1027,1
CG8003,CG8003-PA-631,165
CG12424,CG12424-PA-1842,1
dom,dom-PA-4986,29
RpL17,RpL17-PA-428,8046
CG1663,CG1663-PA-691,90
mew,mew-PA-2164,5
CG34401,CG34401-PA-4983,1
Rpd3,Rpd3-PA-1107,357
jigr1,jigr1-PA-837,243
CG4400,CG4400-PA-447,2
Mtr3,Mtr3-PA-276,24
rab3-GAP,rab3-GAP-PA-57,254
CG3831,CG3831-PA-172,1
flfl,flfl-PB-2073,1
CG17528,CG17528-PA-275,14
CG12173,CG12173-PA-514,203
Dcp2,Dcp2-PA-1986,3
Nrg,Nrg-PA-2799,72
CG7289,CG7289-PA-1765,254
Vps35,Vps35-PA-1515,1
CG31637,CG31637-PA-888,14
ns1,ns1-PA-994,394
fz4,fz4-PA-837,6
cic,cic-PA-2274,4
CG30116,CG30116-PA-3472,1
GstS1,GstS1-PA-633,484
lola,lola-PA-1662,4
CG11665,CG11665-PA-1898,143
ball,ball-PA-1563,58
CG31918,CG31918-PA-453,26
CG18437,CG18437-PB-2073,1
CG11811,CG11811-PA-238,141
crc,crc-PA-24,128
wcd,wcd-PA-1428,71
CG42271,CG42271-PC-3781,2
Oseg1,Oseg1-PA-2836,11
CG5742,CG5742-PA-629,3
CG9776,CG9776-PA-1477,2
CG7433,CG7433-PA-428,22
CG11771,CG11771-PA-1625,2
Ptpmeg,Ptpmeg-PG-2820,13
CG1550,CG1550-PA-1698,30
Ir,Ir-PB-1564,7
grass,grass-PA-970,4
gish,gish-PA-257,16
Karybeta3,Karybeta3-PA-2814,6
Mtor,Mtor-PA-6397,55
mbl,mbl-PB-706,1
HPS1,HPS1-PA-825,2
Ect4,Ect4-PD-4882,1
H,H-PA-412,1
Rab35,Rab35-PA-145,11
Cyp12c1,Cyp12c1-PA-1404,1
DAAM,DAAM-PA-2163,3
HLH106,HLH106-PA-2647,180
Fancd2,Fancd2-PA-4212,287
snRNP-U1-70K,snRNP-U1-70K-PA-469,74
Pros28.1,Pros28.1-PA-178,5
snRNP-U1-70K,snRNP-U1-70K-PA-465,68
CAP-D2,CAP-D2-PA-3459,101
CG13004,CG13004-PA-160,1
mr,mr-PA-678,2
PCID2,PCID2-PA-849,5
tam,tam-PA-3112,6
Ing3,Ing3-PA-1920,10
CG9662,CG9662-PA-366,9
CG13993,CG13993-PA-178,2
brk,brk-PA-606,2
CG9328,CG9328-PA-311,2
CG3700,CG3700-PA-328,7
CG11490,CG11490-PA-1560,2
CG5641,CG5641-PA-1123,6
CG5756,CG5756-PA-3352,2
CG4572,CG4572-PA-1413,50
CG13089,CG13089-PA-548,48
tyf,tyf-PB-1884,3
Sry-delta,Sry-delta-PA-807,21
dre4,dre4-PA-609,9
CG7201,CG7201-PA-447,4
CG13192,CG13192-PA-918,3
Rae1,Rae1-PA-181,2
Sin,Sin-PA-1054,9
rdx,rdx-PA-838,14
Cdep,Cdep-PE-3484,259
CG9945,CG9945-PA-583,3
SC35,SC35-PB-232,3
MEP-1,MEP-1-PA-2112,2
CG7029,CG7029-PA-11,1
CG2926,CG2926-PA-6288,62
Snap,Snap-PA-661,779
Ppn,Ppn-PC-6071,4
hppy,hppy-PA-3201,5
RhoGAP54D,RhoGAP54D-PA-1896,3
Rpt4,Rpt4-PB-1125,86
CG8678,CG8678-PA-279,15
CG3262,CG3262-PD-258,4
CG1575,CG1575-PA-1024,49
CG7289,CG7289-PA-618,8
XRCC1,XRCC1-PA-409,22
RpS15,RpS15-PA-238,38
CG2202,CG2202-PA-1558,3
Ntf-2,Ntf-2-PA-106,28
Mtp,Mtp-PA-2546,2
CG31211,CG31211-PA-969,5
Hsc70-4,Hsc70-4-PA-1627,42
Adk2,Adk2-PA-136,36
Hsc70-2,Hsc70-2-PA-942,2
MED18,MED18-PA-489,71
CG8485,CG8485-PA-2251,4
CG7878,CG7878-PA-1983,249
okr,okr-PA-1716,25
Hel25E,Hel25E-PA-700,2
CG15011,CG15011-PA-989,2
bou,bou-PA-285,49
Trc8,Trc8-PA-1701,3
LanB1,LanB1-PA-2871,8
Ef1alpha48D,Ef1alpha48D-PA-1284,68783
SP1173,SP1173-PA-1734,5
lola,lola-PW-2281,56
PNUTS,PNUTS-PA-1477,1
Tsp42Ei,Tsp42Ei-PA-600,8
VhaAC39-1,VhaAC39-1-PA-259,2
CG32447,CG32447-PA-588,10
CG13868,CG13868-PA-896,14
WDR79,WDR79-PA-327,2
elgi,elgi-PA-921,1
pelo,pelo-PA-892,4
CG5508,CG5508-PA-2430,6
sala,sala-PA-355,1
CG4866,CG4866-PA-252,5
DhpD,DhpD-PA-1337,1
CG1647,CG1647-PA-2304,7
CG8963,CG8963-PA-775,1
T3dh,T3dh-PA-117,3
CG6852,CG6852-PA-42,259
CG7056,CG7056-PA-462,1
eIF-4E,eIF-4E-PA-306,145
CG5941,CG5941-PA-388,3
CG10005,CG10005-PA-480,46
beg,beg-PA-569,15
CG7966,CG7966-PA-606,2
NnaD,NnaD-PA-2907,1
l(2)k09022,l(2)k09022-PA-4367,21
ida,ida-PA-1402,3
CG4239,CG4239-PA-341,1
CG1785,CG1785-PA-307,21
spel1,spel1-PA-2509,5
CG31370,CG31370-PB-742,5
CkIalpha,CkIalpha-PA-780,1782
CG13124,CG13124-PA-569,17
eag,eag-PA-1341,1
MESR6,MESR6-PA-459,35
CG3638,CG3638-PE-3402,2
CG32685,CG32685-PC-2631,3
CG7414,CG7414-PA-639,56
Ilk,Ilk-PA-1113,13
Aats-ser,Aats-ser-PA-564,6
ana3,ana3-PA-5583,2
CG6340,CG6340-PB-1440,33
DNApol-alpha60,DNApol-alpha60-PA-1533,139
Ranbp11,Ranbp11-PA-1703,4
CG10992,CG10992-PA-943,454
CG5532,CG5532-PA-241,7
CG8031,CG8031-PA-22,1
CG33692,CG33692-PA-691,31
wde,wde-PA-3235,3
cdm,cdm-PA-2709,10
Krn,Krn-PA-513,11
e(y)3,e(y)3-PA-5576,32
CG7523,CG7523-PA-301,2
CG43162,CG43162-PD-3817,4
CG15366,CG15366-PA-31,5
NKAIN,NKAIN-PJ-596,1
lola,lola-PN-2278,4
CG18437,CG18437-PB-3543,1
CG8180,CG8180-PA-721,19
Zpr1,Zpr1-PA-1182,4
Bap170,Bap170-PA-4741,6
Aats-cys,Aats-cys-PA-1486,17
CG8005,CG8005-PA-789,20
Tango10,Tango10-PA-1359,3
CG14082,CG14082-PA-103,1
Gp93,Gp93-PA-1905,9
vlc,vlc-PA-1039,184
CG9205,CG9205-PA-358,1
Bzd,Bzd-PB-493,9
CG7945,CG7945-PA-639,165
bowl,bowl-PA-280,6
CG14964,CG14964-PB-1762,3
dgt5,dgt5-PA-1026,10
tna,tna-PA-1365,1
Oseg1,Oseg1-PA-2444,2
MrgBP,MrgBP-PA-335,3
fliI,fliI-PA-3444,1
CG9053,CG9053-PA-633,5
sip2,sip2-PA-184,2
CG2183,CG2183-PA-533,4
CG13887,CG13887-PB-529,909
Not1,Not1-PC-6269,3
CG5903,CG5903-PA-624,253
CG5167,CG5167-PA-802,3
Rpt4,Rpt4-PB-327,5120
fs(1)h,fs(1)h-PA-889,1
Ppn,Ppn-PC-1091,3
CG9527,CG9527-PA-1176,4
LanB1,LanB1-PA-5055,574
crq,crq-PA-1269,109
CG8468,CG8468-PA-1204,2
CG5535,CG5535-PB-1119,1
CG18317,CG18317-PA-77,3
CG42669,CG42669-PE-3639,48
CG15086,CG15086-PF-2210,3
l(3)72Ab,l(3)72Ab-PA-5868,10
Pmm45A,Pmm45A-PA-1786,7
CG1227,CG1227-PA-402,13
CG10672,CG10672-PA-831,91
imd,imd-PA-774,124
fz,fz-PA-695,1
CG3587,CG3587-PA-270,17
Nipped-A,Nipped-A-PA-9397,11
klu,klu-PA-2307,2
CG30020,CG30020-PA-2358,3
Nup107,Nup107-PA-1335,8
Pitslre,Pitslre-PA-1884,13
dpa,dpa-PA-2554,19
aPKC,aPKC-PA-712,2
GlcAT-S,GlcAT-S-PA-627,18
CG11376,CG11376-PA-3250,6
tud,tud-PA-2014,7
pasha,pasha-PA-1557,4
CG43427,CG43427-PE-3733,5
Stat92E,Stat92E-PB-1307,1
l(3)psg2,l(3)psg2-PA-5729,5
Su(var)2-HP2,Su(var)2-HP2-PA-9717,1602
CG17806,CG17806-PA-1055,3
Dok,Dok-PA-127,2
mud,mud-PH-6072,11
dp,dp-PC-67962,8
GalNAc-T1,GalNAc-T1-PA-151,5
CG14215,CG14215-PA-2203,1
CG12814,CG12814-PB-1136,7
CG32068,CG32068-PB-189,18
Su(z)12,Su(z)12-PA-2005,6
CG31029,CG31029-PA-2702,1
CAH2,CAH2-PA-879,13
Nep2,Nep2-PA-1758,8
CG4300,CG4300-PA-955,1
Cp190,Cp190-PA-1569,8
Hpr1,Hpr1-PA-435,1
pio,pio-PC-430,554
CG11790,CG11790-PA-316,149
eIF3-S9,eIF3-S9-PA-1147,1
CG7791,CG7791-PA-1614,12
CG17807,CG17807-PA-1703,10
CG32104,CG32104-PB-2177,3
